well_id,well_type,Log_Date_Time,FTHP,CHP,ABP,FLT,Battery_Voltage
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:10:16,6.88,4.94,6.48,17.89,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:11:11,6.79,4.95,6.51,18.87,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:12:46,5.98,5.56,5.96,18.48,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:13:26,5.96,5.48,5.81,18.39,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:14:21,5.94,5.38,5.84,18.65,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:15:56,6.06,5.54,5.4,17.48,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:16:37,6.03,4.79,5.38,18.12,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:17:32,6.3,4.81,6.11,18.18,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:18:12,6.54,4.73,6.08,18.12,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:19:07,6.57,4.68,6.39,19.0,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:20:42,6.33,5.0,6.27,20.03,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:21:22,6.3,5.48,6.81,19.96,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:22:17,6.45,5.4,6.87,17.6,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:23:53,7.24,5.5,6.46,18.43,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:24:33,6.66,5.49,6.48,17.89,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:25:28,6.68,6.2,6.45,17.78,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:26:08,6.66,5.4,6.42,17.71,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:27:03,6.69,5.61,5.65,19.96,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:28:38,6.6,5.64,6.16,17.75,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:29:19,5.99,5.62,6.14,19.96,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:30:13,5.9700003,5.68,5.46,20.03,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:31:49,5.9700003,4.95,5.33,18.46,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:32:29,5.99,4.9700003,5.62,17.94,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:33:24,6.56,5.05,5.87,18.7,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:34:59,6.58,4.99,6.2,17.94,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:35:40,6.69,4.91,6.23,17.89,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:36:34,6.59,4.89,6.47,17.84,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:37:15,7.46,4.85,6.45,17.89,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:38:10,7.49,4.83,6.37,20.23,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:39:45,7.49,4.9700003,5.98,19.87,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:40:25,6.7799997,4.87,5.96,19.96,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:41:20,6.45,4.96,5.87,18.88,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:42:55,5.81,4.87,6.4,17.74,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:43:36,5.7799997,4.7799997,5.68,17.8,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:44:31,5.95,5.43,6.49,20.28,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:45:11,5.84,5.4,5.99,20.18,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:46:06,5.86,5.3,6.59,20.08,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:47:41,5.85,5.2,5.89,19.34,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:48:21,5.87,5.09,5.29,19.28,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:49:16,6.56,5.11,6.7200003,18.31,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:50:52,6.17,5.66,6.64,18.71,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:51:32,6.14,5.63,6.39,20.32,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:52:27,5.76,5.73,6.5299997,18.93,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:53:07,5.74,5.79,6.51,18.16,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:54:02,6.38,5.35,5.89,18.75,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:55:37,6.99,4.58,6.16,18.49,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:56:18,6.9700003,4.56,5.68,19.51,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:57:13,6.84,4.5299997,5.55,18.01,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:58:48,5.66,3.94,5.57,19.14,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:59:28,5.68,3.95,5.96,19.15,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:00:23,6.05,3.88,5.93,19.21,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:01:59,6.69,4.01,6.48,19.32,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:02:39,6.8,4.0,6.23,19.24,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:03:34,6.95,4.24,5.63,17.95,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:04:14,6.9700003,4.26,5.87,19.73,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:05:09,6.86,4.28,5.85,17.34,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:06:44,5.91,4.39,5.37,17.33,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:07:25,5.74,4.41,5.35,18.97,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:08:19,5.68,4.39,5.44,19.73,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:09:55,5.95,5.0,6.37,17.77,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:10:35,6.7200003,5.02,6.36,17.85,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:11:30,6.57,5.04,6.39,18.16,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:12:10,6.59,5.11,6.36,18.34,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:13:05,5.96,4.7,6.51,16.61,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:14:40,5.64,4.64,6.28,16.89,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:15:21,5.35,4.7200003,6.3,16.95,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:16:16,5.36,4.74,6.27,16.99,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:17:51,5.54,4.67,5.9700003,18.06,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:18:31,5.52,4.87,5.99,16.95,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:19:26,6.06,4.96,5.96,16.89,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:20:07,6.48,4.94,5.81,16.95,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:21:01,6.38,4.99,5.48,17.46,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:22:37,5.96,4.99,5.44,17.34,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:23:17,5.99,5.07,5.47,18.52,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:24:12,6.45,4.9700003,5.39,18.19,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:25:47,7.09,4.93,5.6,18.33,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:26:28,7.03,4.91,5.62,17.67,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:27:22,7.0,4.96,6.1,18.58,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:28:58,7.06,4.9,6.06,17.72,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:29:38,7.03,4.93,6.08,17.44,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:30:33,7.43,4.89,5.46,19.02,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:31:13,7.59,4.87,5.35,18.97,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:32:08,6.57,4.92,5.45,18.0,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:33:44,6.45,5.02,5.51,17.95,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:34:24,6.48,5.0,5.68,18.34,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:35:19,6.13,5.04,5.81,19.3,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:36:54,6.22,5.0,5.36,19.33,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:37:34,6.94,5.02,5.38,19.82,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:38:29,6.91,5.05,5.31,19.76,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:39:10,6.3,5.07,5.62,19.82,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:40:05,6.74,5.05,5.6,19.51,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:41:40,6.69,4.24,5.55,19.59,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:42:20,6.94,4.26,5.5299997,18.16,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:43:15,6.96,4.29,5.45,18.08,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:44:50,6.92,4.4,6.42,19.78,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:45:31,6.3,4.38,6.45,17.71,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:46:26,6.4,4.44,6.2,18.27,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:47:06,7.03,4.45,6.39,18.34,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:48:01,7.24,4.47,5.84,18.26,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:49:36,7.13,4.17,6.09,18.26,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:50:16,6.9700003,4.18,6.11,18.61,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:51:11,6.33,4.1,5.98,19.77,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:52:46,7.08,4.14,5.93,18.96,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:53:27,7.06,4.19,5.71,19.01,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:54:22,6.64,4.17,5.73,18.93,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:55:57,6.64,4.21,5.45,17.75,11.41
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:56:37,5.87,4.14,5.47,17.8,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:57:32,6.5,4.08,5.63,19.53,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:58:13,6.51,4.06,5.81,19.6,11.53
0822f6bb-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:59:07,6.71,4.2,6.2,18.68,11.53
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:40:41,58.77,84.44,49.49,24.72,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:41:33,58.57,85.49,49.28,24.64,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:42:16,59.1,85.1,49.41,24.52,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:43:51,59.52,88.28,49.2,25.29,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:44:44,59.24,88.01,49.06,25.23,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:45:28,59.11,85.03,49.3,25.33,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:46:19,58.84,88.01,49.06,24.73,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:47:03,58.99,86.73,48.96,25.13,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:48:38,59.18,85.92,49.56,26.06,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:49:30,59.33,86.18,49.28,25.74,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:50:13,58.53,85.17,49.41,25.85,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:51:49,59.17,84.57,49.75,26.19,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:52:41,59.73,84.35,49.0,26.11,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:53:25,59.95,85.59,49.14,25.66,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:54:16,59.73,86.03,49.55,25.55,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:55:00,59.26,85.8,49.47,25.48,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:56:35,59.41,84.58,49.69,26.29,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:57:27,59.24,83.89,48.97,26.2,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:58:10,59.2,83.66,48.79,24.77,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:59:46,59.32,84.46,49.67,25.5,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:00:38,59.3,84.73,49.52,24.73,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:01:21,59.28,86.11,49.32,24.8,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:02:57,59.26,85.97,49.83,25.9,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:03:48,58.26,85.57,49.58,24.68,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:04:32,59.84,84.86,49.19,24.8,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:05:24,59.55,85.11,49.18,25.65,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:06:08,59.24,86.76,49.33,25.52,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:07:42,58.73,87.29,49.35,25.91,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:08:35,58.51,86.94,49.15,25.78,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:09:19,59.05,85.94,49.19,25.04,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:10:54,58.96,86.69,48.89,24.9,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:11:46,59.21,86.33,49.43,25.83,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:12:29,58.71,86.1,49.22,25.73,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:13:21,58.94,86.48,49.03,25.83,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:14:05,58.86,87.74,49.59,25.03,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:15:39,59.43,87.64,49.43,25.34,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:16:32,59.27,84.5,49.28,26.06,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:17:15,60.06,86.72,49.61,25.92,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:18:51,59.27,84.0,49.2,26.38,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:19:43,59.12,84.35,49.89,25.83,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:20:26,59.79,84.11,50.08,25.27,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:21:18,59.24,84.73,49.89,25.37,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:22:02,58.46,86.14,49.66,25.47,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:23:37,59.7,85.5,49.66,25.09,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:24:29,59.52,85.87,49.64,24.82,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:25:11,58.54,86.26,49.4,26.44,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:26:48,59.12,85.29,49.61,25.75,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:27:40,58.84,84.96,49.34,25.32,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:28:23,59.37,85.78,49.61,25.53,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:29:59,60.07,87.3,49.7,24.88,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:30:50,59.4,87.71,49.49,25.74,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:31:34,59.82,85.43,49.31,26.04,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:32:26,59.64,86.48,49.18,25.92,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:33:08,59.83,86.15,49.36,26.04,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:34:45,60.07,85.25,49.26,24.57,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:35:37,59.85,86.41,49.4,26.25,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:36:20,58.14,85.76,49.64,25.34,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:37:56,58.9,84.84,49.49,25.81,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:38:47,59.12,86.79,49.31,25.92,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:39:31,58.89,87.0,49.54,25.84,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:40:23,58.66,84.96,49.31,25.09,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:41:05,59.67,83.82,50.03,25.98,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:42:41,59.98,87.81,49.48,25.53,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:43:33,59.7,87.71,49.25,25.88,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:44:17,58.88,87.03,49.23,25.34,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:45:53,58.6,85.18,49.55,26.29,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:46:44,58.88,84.88,49.4,25.92,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:47:28,58.13,85.44,49.29,24.89,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:48:19,59.67,85.03,49.12,25.92,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:49:03,59.26,84.79,49.48,26.7,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:50:39,60.03,84.82,49.24,25.3,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:51:30,59.85,87.71,49.77,25.18,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:52:13,58.99,85.13,49.48,25.11,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:53:49,58.17,86.26,48.94,26.21,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:54:41,58.33,86.94,49.37,26.11,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:55:25,59.14,86.56,49.57,26.33,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:56:16,58.39,84.42,49.37,26.44,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:57:00,58.6,84.09,49.6,26.49,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:58:35,58.06,85.03,49.55,25.74,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:59:27,59.52,84.65,49.37,25.55,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:00:11,59.26,84.27,49.4,25.48,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:01:46,58.92,87.7,49.86,26.17,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:02:38,59.18,87.33,49.7,25.09,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:03:20,58.26,87.67,49.67,24.98,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:04:56,58.59,85.59,49.68,25.83,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:05:48,58.75,85.03,49.25,25.74,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:06:32,59.23,85.03,49.47,26.5,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:07:24,59.4,84.73,49.61,25.88,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:08:07,58.72,85.08,49.64,25.81,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:09:43,58.96,84.24,49.12,26.0,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:10:34,58.72,85.57,49.15,25.88,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:11:18,58.39,84.96,49.26,25.3,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:12:54,58.89,85.0,49.28,25.28,12.08
0824b933-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:13:45,58.29,87.55,49.52,25.18,12.08
